name,address,lat,lng
서여주IC DT,경기도 여주시 세종대왕면 중부대로 2685,37.29813532,127.6029336
평택독곡DT,경기도 평택시 경기대로 1600 (독곡동),37.08708158,127.0631199
춘천퇴계DT,강원도 춘천시 안마산로 95 (퇴계동),37.855291,127.726209
여주남한강DT,경기도 여주시 강변북로 11 (천송동),37.30041399,127.6481616
평택서정DT,경기도 평택시 경기대로 1353 (서정동),37.066066,127.063519
춘천석사DT,강원도 춘천시 후석로 13 (석사동),37.856608,127.739326
여주DT,경기도 여주시 세종로 358 (점봉동)_1,37.26613937,127.6385358
평택이충DT,경기도 평택시 청원로 1388 (이충동),37.05196980,127.0771294
춘천후석로DT,강원특별자치도 춘천시 후석로 245 (후평동),37.87326601,127.7522450
춘천후평DT,강원도 춘천시 후석로 318 (후평동),37.879435,127.750579
평택죽백DT,경기도 평택시 만세로 1707 (죽백동),37.01380659,127.1134612
평택비전DT,경기도 평택시 비전4로 180 (비전동),37.01125384,127.1046308
평택세교DT,경기도 평택시 경기대로 625 (세교동),37.00734058,127.0787977
평택청북DT,경기도 평택시 청북읍 안청로2길 86,37.02017327,126.9150010
안성공도DT,경기도 안성시 공도읍 서동대로 4489,37.009411,127.200801
안성서동대로DT,경기도 안성시 공도읍 서동대로 4314,37.00481676,127.1820894
홍천DT,강원특별자치도 홍천군 홍천읍 홍천로 292,37.68858744,127.8776951
안성석정DT,경기도 안성시 중앙로 308 (석정동),37.01046317,127.2620883
평택대DT,경기도 평택시 서동대로 3847 (용이동),36.9933627,127.1346334
평택안중DT,경기도 평택시 안중읍 서동대로 1459,36.99081604,126.9133757
안성계동DT,경기도 안성시 안성맞춤대로 805 (계동),36.98606486,127.2678370
평택팽성DT,경기도 평택시 팽성읍 팽성로 221,36.95483635,127.0599566
원주기업도시DT,강원특별자치도 원주시 지정면 기업도시로 224,37.37144780,127.8715601
원주봉화산DT,강원도 원주시 서원대로 48 (단계동),37.35306559,127.9222180
원주IC DT,강원도 원주시 현충로 294 (태장동),37.37965357,127.9488836
원주명륜DT,강원도 원주시 남원로 588 (명륜동),37.33600703,127.9498835
원주단구DT,강원도 원주시 서원대로 443 (단구동),37.328515,127.953443
원주반곡DT,강원도 원주시 동부순환로 37 (반곡동),37.31976949,127.9717090
당진시곡DT,충청남도 당진시 서해로 6283 (시곡동),36.903029,126.683873
천안두정역DT,충청남도 천안시 서북구 두정로 264 (두정동),36.83287887,127.1463156
천안성정DT,충청남도 천안시 서북구 동서대로 154 (성정동),36.8253941,127.1403512
천안IC DT,충청남도 천안시 동남구 신부15길 3 (신부동),36.82025,127.1615
천안불당DT,충청남도 천안시 서북구 불당34길 4 (불당동),36.805399,127.106090
천안서부대로DT,충청남도 천안시 서북구 서부대로 405 (쌍용동),36.80368027,127.1269895
천안원성DT,충청남도 천안시 동남구 충절로 168 (원성동),36.80401081,127.1585082
천안대로DT,충청남도 천안시 동남구 천안대로 527 (구성동),36.795121,127.164257
아산방축DT,충청남도 아산시 온천대로 1392 (방축동),36.78365066,126.9926993
충주시청DT,충청북도 충주시 국원대로 208-1 (금릉동),36.9900658,127.9287563
충주호암DT,충청북도 충주시 중원대로 3245 (호암동),36.95905735,127.9237320
충주교현DT,충청북도 충주시 금봉대로 358 (교현동),36.96695568,127.9473864
서산예천DT,충청남도 서산시 나무장1길 22 (예천동),36.771727,126.440171
서산석남DT,충청남도 서산시 남부순환로 994 (석남동),36.76484772,126.4531338
제천하소DT,충청북도 제천시 용두대로 55 (하소동),37.13585470,128.1991819
청주율량DT,충청북도 청주시 청원구 충청대로107번길 8 (율량동),36.666230,127.493207
제천DT,충청북도 제천시 의림대로 181 (중앙로2가),37.143691,128.213266
청주비하DT,충청북도 청주시 흥덕구 2순환로 1078 (비하동),36.63846427,127.4223378
제천장락DT,충청북도 제천시 내토로 824 (장락동),37.149567,128.2264315
청주봉명DT,충청북도 청주시 흥덕구 1순환로 514 (봉명동),36.64676761,127.4645612
청주사직DT,충청북도 청주시 서원구 사직대로 302 (사직동),36.63590622,127.4811561
청주용담DT,충청북도 청주시 상당구 산성로 129 (용담동),36.634172,127.50511
충남홍성DT,충청남도 홍성군 홍성읍 도청대로 58,36.60962363,126.6635747
청주분평DT,충청북도 청주시 서원구 1순환로 1154 (분평동),36.605664,127.494821
청주용암DT,충청북도 청주시 상당구 1순환로 1243 (용암동),36.60750931,127.5039471
세종다정DT,세종특별자치시 다정북로 219 (다정동),36.494878,127.255384
공주DT,충청남도 공주시 무령로 467 (신관동),36.46815,127.14274
세종금강DT,세종특별자치시 시청대로 45 (대평동),36.47605369,127.2774976
